sponsor_name,facebook_followers_sponsor,x_followers_sponsor,instagram_followers_sponsor,youtube_followers_sponsor,category,source_sheet,snapshot_year_sponsor,social_followers_total_sponsor,platforms_available,facebook_share_sponsor,x_share_sponsor,instagram_share_sponsor,youtube_share_sponsor,log_facebook_followers_sponsor,log_x_followers_sponsor,log_instagram_followers_sponsor,log_youtube_followers_sponsor,log_social_followers_total_sponsor,sponsor_social_total,sponsor_facebook_share,sponsor_x_share,sponsor_instagram_share,sponsor_youtube_share,club_name,facebook_followers_club,x_followers_club,instagram_followers_club,youtube_followers_club,snapshot_year_club,social_followers_total_club,social_platforms_available,facebook_share_club,x_share_club,instagram_share_club,youtube_share_club,log_facebook_followers_club,log_x_followers_club,log_instagram_followers_club,log_youtube_followers_club,log_social_followers_total_club,social_data_status,social_data_notes,sponsor_club_digital_fit,sponsor_club_platform_mix_fit,league,country,SVI_2025,svi_rank,predicted_sponsorship_eur_m,match_based_roi_base_pct,aev_cost_coverage_pct,roi_efficiency_index,roi_proxy_available,sponsor_entity_key,sponsor_club_rank,digital_fit_percentile,svi_percentile,recommendation_class,roi_support,recommendation_evidence,recommendation_priority_order,final_recommendation_rank
Under Armour,11000000.0,913086.0,8200000.0,304000.0,ABBIGLIAMENTO SPORTIVO,ABBIGLIAMENTO SPORTIVO,2025,20417086.0,4,0.5387644446421003,0.0447216610636797,0.4016244041877475,0.0148894901064725,16.213405921671733,13.724586445289194,15.919644834185693,12.624786269856632,16.831882706264178,20417086.0,0.5387644446421003,0.0447216610636797,0.4016244041877475,0.0148894901064725,Manchester City,56000000.0,17645421.0,56300000.0,9010000.0,2025,138955421.0,4,0.4030069470985231,0.1269862008478244,0.4051659128865508,0.0648409391671016,17.840862266556567,16.68598693092907,17.846205110871907,16.013845740572307,18.749663734622136,WORKBOOK,,97.41170862217774,86.42425024564228,Premier League,England,58.36,13,114.51,,,,0,Under Armour | ABBIGLIAMENTO SPORTIVO,7,93.75,87.5,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,3
Unicredit,552374.0,39350.0,30800.0,19900.0,BANCHE,BANCHE,2025,642424.0,4,0.8598277772935009,0.0612523816046723,0.0479434143182695,0.0309764267835572,13.221982442433042,10.580276666483256,10.335302435967074,9.898525260706313,13.373005357420348,642424.0,0.8598277772935009,0.0612523816046723,0.0479434143182695,0.0309764267835572,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,94.3541202663656,75.31005541802023,Serie A,Italy,54.34,15,107.45,,,,0,Unicredit | BANCHE,11,89.58333333333334,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
Unicredit,552374.0,39350.0,30800.0,19900.0,BANCHE,BANCHE,2025,642424.0,4,0.8598277772935009,0.0612523816046723,0.0479434143182695,0.0309764267835572,13.221982442433042,10.580276666483256,10.335302435967074,9.898525260706313,13.373005357420348,642424.0,0.8598277772935009,0.0612523816046723,0.0479434143182695,0.0309764267835572,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,91.6727959891116,68.42820041783347,Premier League,England,75.82,6,145.22,,,,0,Unicredit | BANCHE,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
Unicredit,552374.0,39350.0,30800.0,19900.0,BANCHE,BANCHE,2025,642424.0,4,0.8598277772935009,0.0612523816046723,0.0479434143182695,0.0309764267835572,13.221982442433042,10.580276666483256,10.335302435967074,9.898525260706313,13.373005357420348,642424.0,0.8598277772935009,0.0612523816046723,0.0479434143182695,0.0309764267835572,Athletic Bilbao,4300000.0,984531.0,1600000.0,746000.0,2025,7630531.0,4,0.5635256576508241,0.1290252277331682,0.2096839656375159,0.0977651489784918,15.274125813221904,13.79992168034212,14.285514812209817,13.522482219667571,15.847668125600624,WORKBOOK,,93.97453865780368,70.36978803573233,La Liga,Spain,31.48,41,67.25,,,,0,Unicredit | BANCHE,12,88.54166666666666,58.333333333333336,STRONG_FIT,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,2,3
VW,33000000.0,720127.0,11000000.0,332000.0,AUTO,AUTO,2025,45052127.0,4,0.7324848391730762,0.0159843063569451,0.244161613057692,0.0073692414122867,17.312018149733785,13.48718425296942,16.213405921671733,12.712893259942282,17.623330777307014,45052127.0,0.7324848391730762,0.0159843063569451,0.244161613057692,0.0073692414122867,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,99.17150715124774,89.03264684324321,Serie A,Italy,54.34,15,107.45,,,,0,VW | AUTO,3,97.91666666666666,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
VW,33000000.0,720127.0,11000000.0,332000.0,AUTO,AUTO,2025,45052127.0,4,0.7324848391730762,0.0159843063569451,0.244161613057692,0.0073692414122867,17.312018149733785,13.48718425296942,16.213405921671733,12.712893259942282,17.623330777307014,45052127.0,0.7324848391730762,0.0159843063569451,0.244161613057692,0.0073692414122867,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,96.98499649324684,81.16249422987593,Premier League,England,75.82,6,145.22,,,,0,VW | AUTO,12,88.54166666666666,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
VW,33000000.0,720127.0,11000000.0,332000.0,AUTO,AUTO,2025,45052127.0,4,0.7324848391730762,0.0159843063569451,0.244161613057692,0.0073692414122867,17.312018149733785,13.48718425296942,16.213405921671733,12.712893259942282,17.623330777307014,45052127.0,0.7324848391730762,0.0159843063569451,0.244161613057692,0.0073692414122867,Bayern Munich,64000000.0,6494125.0,44100000.0,5120000.0,2025,119714125.0,4,0.5346069229508214,0.0542469403673125,0.3683775828458003,0.0427685538360657,17.974393656948944,15.68640863398211,17.60197036309281,15.448665192328171,18.600617175261277,WORKBOOK,,95.73176071346444,80.21220837777452,Bundesliga,Germany,90.74,3,171.46,-85.76043760399334,14.239562396006654,26.21589395300713,1,VW | AUTO,17,83.33333333333334,97.91666666666666,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,3
Valentino,3400000.0,2305472.0,18900000.0,177000.0,MODA,MODA,2025,24782472.0,4,0.1371937391879228,0.0930283306685467,0.7626357854858062,0.0071421446577242,15.039286283703994,14.650796419434752,16.75467253293992,12.08391066125752,17.025647227410133,24782472.0,0.1371937391879228,0.0930283306685467,0.7626357854858062,0.0071421446577242,RB Leipzig,1400000.0,278845.0,2200000.0,225000.0,2025,4103845.0,4,0.3411434886064167,0.067947254343183,0.5360826249529405,0.0548266320974598,14.151983508870948,12.538414937085085,14.603968372873895,12.323860125621126,15.227435140762214,WORKBOOK,,92.36091486473372,74.83657631417707,Bundesliga,Germany,49.99,19,99.8,,,,0,Valentino | MODA,5,95.83333333333334,81.25,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
Valentino,3400000.0,2305472.0,18900000.0,177000.0,MODA,MODA,2025,24782472.0,4,0.1371937391879228,0.0930283306685467,0.7626357854858062,0.0071421446577242,15.039286283703994,14.650796419434752,16.75467253293992,12.08391066125752,17.025647227410133,24782472.0,0.1371937391879228,0.0930283306685467,0.7626357854858062,0.0071421446577242,Bayer Leverkusen,3000000.0,482000.0,4600000.0,500000.0,2025,8582000.0,4,0.3495688650664181,0.0561640643206711,0.536005593101841,0.0582614775110696,14.914123179965662,13.085701467719382,15.341567078850604,13.122365377402328,,MANUAL_ESTIMATE_2025,"Manual 2025 approximation from public social-media sources; Facebook=3.0m, X=482k, Instagram=4.6m, YouTube=500k.",91.84695139793308,73.65055412681592,Bundesliga,Germany,52.23,17,103.75,,,,0,Valentino | MODA,6,94.79166666666666,83.33333333333334,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
Valentino,3400000.0,2305472.0,18900000.0,177000.0,MODA,MODA,2025,24782472.0,4,0.1371937391879228,0.0930283306685467,0.7626357854858062,0.0071421446577242,15.039286283703994,14.650796419434752,16.75467253293992,12.08391066125752,17.025647227410133,24782472.0,0.1371937391879228,0.0930283306685467,0.7626357854858062,0.0071421446577242,SC Freiburg,393528.0,275132.0,619000.0,24300.0,2025,1311960.0,4,0.299954266898381,0.2097106619104241,0.4718131650355194,0.0185219061556754,12.88291004170983,12.525009896097972,13.335862167174314,10.098272780745283,14.0870335224346,WORKBOOK,,90.20929656521388,70.91773795497132,Bundesliga,Germany,45.12,25,91.23,,,,0,Valentino | MODA,9,91.66666666666666,75.0,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,3
Visa,22000000.0,413252.0,233000.0,85600.0,ALTRO,ALTRO,2025,22731852.0,4,0.9678049989063804,0.0181794250640027,0.0102499347611448,0.003765641268472,16.906553056777135,12.931815275185052,12.358798024384122,11.357452244304588,16.939277714723303,22731852.0,0.9678049989063804,0.0181794250640027,0.0102499347611448,0.003765641268472,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,92.3491834961164,65.5006308699128,Serie A,Italy,54.34,15,107.45,,,,0,Visa | ALTRO,11,89.58333333333334,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
Visa,22000000.0,413252.0,233000.0,85600.0,ALTRO,ALTRO,2025,22731852.0,4,0.9678049989063804,0.0181794250640027,0.0102499347611448,0.003765641268472,16.906553056777135,12.931815275185052,12.358798024384122,11.357452244304588,16.939277714723303,22731852.0,0.9678049989063804,0.0181794250640027,0.0102499347611448,0.003765641268472,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,88.75927759547683,57.63047825654552,Premier League,England,75.82,6,145.22,,,,0,Visa | ALTRO,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
Visa,22000000.0,413252.0,233000.0,85600.0,ALTRO,ALTRO,2025,22731852.0,4,0.9678049989063804,0.0181794250640027,0.0102499347611448,0.003765641268472,16.906553056777135,12.931815275185052,12.358798024384122,11.357452244304588,16.939277714723303,22731852.0,0.9678049989063804,0.0181794250640027,0.0102499347611448,0.003765641268472,Athletic Bilbao,4300000.0,984531.0,1600000.0,746000.0,2025,7630531.0,4,0.5635256576508241,0.1290252277331682,0.2096839656375159,0.0977651489784918,15.274125813221904,13.79992168034212,14.285514812209817,13.522482219667571,15.847668125600624,WORKBOOK,,91.28465405139046,59.57206587444437,La Liga,Spain,31.48,41,67.25,,,,0,Visa | ALTRO,14,86.45833333333334,58.333333333333336,STRONG_FIT,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,2,3
Vodafone,3500000.0,43565.0,37600.0,62000.0,COMPAGNIE TELEFONICHE,COMPAGNIE TELEFONICHE ,2025,3643165.0,4,0.9607031248927786,0.0119580090388439,0.0103206964274195,0.0170181696409577,15.068273812173889,10.6820323086083,10.534785924769006,11.034905792929417,15.10836364179308,3643165.0,0.9607031248927786,0.0119580090388439,0.0103206964274195,0.0170181696409577,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,92.44745133353057,66.21081827127297,Serie A,Italy,54.34,15,107.45,,,,0,Vodafone | COMPAGNIE TELEFONICHE,11,89.58333333333334,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
Vodafone,3500000.0,43565.0,37600.0,62000.0,COMPAGNIE TELEFONICHE,COMPAGNIE TELEFONICHE ,2025,3643165.0,4,0.9607031248927786,0.0119580090388439,0.0103206964274195,0.0170181696409577,15.068273812173889,10.6820323086083,10.534785924769006,11.034905792929417,15.10836364179308,3643165.0,0.9607031248927786,0.0119580090388439,0.0103206964274195,0.0170181696409577,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,88.79086380742808,58.34066565790569,Premier League,England,75.82,6,145.22,,,,0,Vodafone | COMPAGNIE TELEFONICHE,18,82.29166666666666,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
Vodafone,3500000.0,43565.0,37600.0,62000.0,COMPAGNIE TELEFONICHE,COMPAGNIE TELEFONICHE ,2025,3643165.0,4,0.9607031248927786,0.0119580090388439,0.0103206964274195,0.0170181696409577,15.068273812173889,10.6820323086083,10.534785924769006,11.034905792929417,15.10836364179308,3643165.0,0.9607031248927786,0.0119580090388439,0.0103206964274195,0.0170181696409577,Athletic Bilbao,4300000.0,984531.0,1600000.0,746000.0,2025,7630531.0,4,0.5635256576508241,0.1290252277331682,0.2096839656375159,0.0977651489784918,15.274125813221904,13.79992168034212,14.285514812209817,13.522482219667571,15.847668125600624,WORKBOOK,,91.37072770047702,60.28225327580454,La Liga,Spain,31.48,41,67.25,,,,0,Vodafone | COMPAGNIE TELEFONICHE,14,86.45833333333334,58.333333333333336,STRONG_FIT,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,2,3
a2a,37235.0,6620.0,22500.0,6890.0,ENERGIA,ENERGIA,2025,73245.0,4,0.5083623455525974,0.0903815960133797,0.3071882039729674,0.0940678544610553,10.52503131423638,8.798001694924846,10.021315031649332,8.837971491357209,11.201578917879736,73245.0,0.5083623455525974,0.0903815960133797,0.3071882039729674,0.0940678544610553,Milan,29000000.0,7920765.0,18200000.0,2190000.0,2025,57310765.0,4,0.5060131373224559,0.138207280953238,0.317566865492024,0.038212716232282,17.182806422433504,15.884998476285524,16.716932206992077,14.599412558413585,17.863999052343328,WORKBOOK,,99.26646611017308,94.1795653541085,Serie A,Italy,48.15,22,96.56,-81.99956062385442,18.00043937614558,36.26878184590585,1,a2a | ENERGIA,3,97.91666666666666,78.125,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,1
a2a,37235.0,6620.0,22500.0,6890.0,ENERGIA,ENERGIA,2025,73245.0,4,0.5083623455525974,0.0903815960133797,0.3071882039729674,0.0940678544610553,10.52503131423638,8.798001694924846,10.021315031649332,8.837971491357209,11.201578917879736,73245.0,0.5083623455525974,0.0903815960133797,0.3071882039729674,0.0940678544610553,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,99.24420668176884,92.66803774260292,Premier League,England,75.82,6,145.22,,,,0,a2a | ENERGIA,4,96.875,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
a2a,37235.0,6620.0,22500.0,6890.0,ENERGIA,ENERGIA,2025,73245.0,4,0.5083623455525974,0.0903815960133797,0.3071882039729674,0.0940678544610553,10.52503131423638,8.798001694924846,10.021315031649332,8.837971491357209,11.201578917879736,73245.0,0.5083623455525974,0.0903815960133797,0.3071882039729674,0.0940678544610553,Bayern Munich,64000000.0,6494125.0,44100000.0,5120000.0,2025,119714125.0,4,0.5346069229508214,0.0542469403673125,0.3683775828458003,0.0427685538360657,17.974393656948944,15.68640863398211,17.60197036309281,15.448665192328171,18.600617175261277,WORKBOOK,,99.19841011860728,91.25660437289432,Bundesliga,Germany,90.74,3,171.46,-85.76043760399334,14.239562396006654,26.21589395300713,1,a2a | ENERGIA,5,95.83333333333334,97.91666666666666,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,3
apple,15000000.0,9939381.0,35600000.0,20600000.0,TECNOLOGIA,TECNOLOGIA,2025,81139381.0,4,0.1848670745959967,0.1224976192510021,0.4387511903744989,0.2538841157785022,16.52356082573315,16.112015403661704,17.387856223912145,16.840801682303496,18.2116789992482,81139381.0,0.1848670745959967,0.1224976192510021,0.4387511903744989,0.2538841157785022,Juventus,46000000.0,9430488.0,60000000.0,12900000.0,2025,128330488.0,4,0.3584495057791723,0.0734859513664438,0.4675428336250073,0.1005217092293765,17.6441519761925,16.059458509044603,17.909855136853043,16.372737946851277,18.670119439701967,WORKBOOK,,91.82169174980704,79.7625925566316,Serie A,Italy,58.68,12,115.08,-65.58713963636363,34.41286036363637,80.13946124053157,1,apple | TECNOLOGIA,2,98.95833333333334,88.54166666666666,PRIORITY,ROI_RELATIVELY_STRONG,SPONSOR_FIT + SVI + ROI_PROXY,1,1
apple,15000000.0,9939381.0,35600000.0,20600000.0,TECNOLOGIA,TECNOLOGIA,2025,81139381.0,4,0.1848670745959967,0.1224976192510021,0.4387511903744989,0.2538841157785022,16.52356082573315,16.112015403661704,17.387856223912145,16.840801682303496,18.2116789992482,81139381.0,0.1848670745959967,0.1224976192510021,0.4387511903744989,0.2538841157785022,RB Leipzig,1400000.0,278845.0,2200000.0,225000.0,2025,4103845.0,4,0.3411434886064167,0.067947254343183,0.5360826249529405,0.0548266320974598,14.151983508870948,12.538414937085085,14.603968372873895,12.323860125621126,15.227435140762214,WORKBOOK,,90.31585635901573,74.63921514111385,Bundesliga,Germany,49.99,19,99.8,,,,0,apple | TECNOLOGIA,7,93.75,81.25,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
apple,15000000.0,9939381.0,35600000.0,20600000.0,TECNOLOGIA,TECNOLOGIA,2025,81139381.0,4,0.1848670745959967,0.1224976192510021,0.4387511903744989,0.2538841157785022,16.52356082573315,16.112015403661704,17.387856223912145,16.840801682303496,18.2116789992482,81139381.0,0.1848670745959967,0.1224976192510021,0.4387511903744989,0.2538841157785022,Barcelona,123000000.0,46132210.0,146000000.0,25100000.0,2025,340232210.0,4,0.3615177998579264,0.1355903663559661,0.4291186892622541,0.0737731445238532,18.627694921466773,17.64702198414912,18.79911718652193,17.038378443942648,19.64513891598361,WORKBOOK,,90.20337334335773,81.02565276331065,La Liga,Spain,91.92,2,173.54,-59.50436463636013,40.49563536363987,96.398821883193,1,apple | TECNOLOGIA,8,92.70833333333334,98.95833333333334,PRIORITY,ROI_RELATIVELY_STRONG,SPONSOR_FIT + SVI + ROI_PROXY,1,3
aramco,14000000.0,1393910.0,758000.0,163000.0,CARBURANTI,CARBURANTI,2025,16314910.0,4,0.8581107710676921,0.0854377989213547,0.046460568890665,0.0099908611202881,16.454567959008102,14.14762402321421,13.538439983884851,12.001511614739403,16.607590032892013,16314910.0,0.8581107710676921,0.0854377989213547,0.046460568890665,0.0099908611202881,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,94.08911890635184,73.06321430893287,Serie A,Italy,54.34,15,107.45,,,,0,aramco | CARBURANTI,11,89.58333333333334,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
aramco,14000000.0,1393910.0,758000.0,163000.0,CARBURANTI,CARBURANTI,2025,16314910.0,4,0.8581107710676921,0.0854377989213547,0.046460568890665,0.0099908611202881,16.454567959008102,14.14762402321421,13.538439983884851,12.001511614739403,16.607590032892013,16314910.0,0.8581107710676921,0.0854377989213547,0.046460568890665,0.0099908611202881,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,91.74775396951172,68.59990104041435,Premier League,England,75.82,6,145.22,,,,0,aramco | CARBURANTI,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
aramco,14000000.0,1393910.0,758000.0,163000.0,CARBURANTI,CARBURANTI,2025,16314910.0,4,0.8581107710676921,0.0854377989213547,0.046460568890665,0.0099908611202881,16.454567959008102,14.14762402321421,13.538439983884851,12.001511614739403,16.607590032892013,16314910.0,0.8581107710676921,0.0854377989213547,0.046460568890665,0.0099908611202881,Athletic Bilbao,4300000.0,984531.0,1600000.0,746000.0,2025,7630531.0,4,0.5635256576508241,0.1290252277331682,0.2096839656375159,0.0977651489784918,15.274125813221904,13.79992168034212,14.285514812209817,13.522482219667571,15.847668125600624,WORKBOOK,,93.9608559898538,70.5414886583132,La Liga,Spain,31.48,41,67.25,,,,0,aramco | CARBURANTI,12,88.54166666666666,58.333333333333336,STRONG_FIT,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,2,3
asus,26000000.0,988592.0,3400000.0,1320000.0,TECNOLOGIA,TECNOLOGIA,2025,31708592.0,4,0.8199670297564774,0.0311774171492698,0.1072264577373855,0.0416290953568673,17.073607134447293,13.804037999109717,15.039286283703994,14.093143052138023,17.272098274669187,31708592.0,0.8199670297564774,0.0311774171492698,0.1072264577373855,0.0416290953568673,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,96.5031459306677,80.2844277849031,Serie A,Italy,54.34,15,107.45,,,,0,asus | TECNOLOGIA,10,90.625,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
asus,26000000.0,988592.0,3400000.0,1320000.0,TECNOLOGIA,TECNOLOGIA,2025,31708592.0,4,0.8199670297564774,0.0311774171492698,0.1072264577373855,0.0416290953568673,17.073607134447293,13.804037999109717,15.039286283703994,14.093143052138023,17.272098274669187,31708592.0,0.8199670297564774,0.0311774171492698,0.1072264577373855,0.0416290953568673,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,93.70779478621417,72.41427517153582,Premier League,England,75.82,6,145.22,,,,0,asus | TECNOLOGIA,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
asus,26000000.0,988592.0,3400000.0,1320000.0,TECNOLOGIA,TECNOLOGIA,2025,31708592.0,4,0.8199670297564774,0.0311774171492698,0.1072264577373855,0.0416290953568673,17.073607134447293,13.804037999109717,15.039286283703994,14.093143052138023,17.272098274669187,31708592.0,0.8199670297564774,0.0311774171492698,0.1072264577373855,0.0416290953568673,Athletic Bilbao,4300000.0,984531.0,1600000.0,746000.0,2025,7630531.0,4,0.5635256576508241,0.1290252277331682,0.2096839656375159,0.0977651489784918,15.274125813221904,13.79992168034212,14.285514812209817,13.522482219667571,15.847668125600624,WORKBOOK,,95.48491006249766,74.35586278943467,La Liga,Spain,31.48,41,67.25,,,,0,asus | TECNOLOGIA,14,86.45833333333334,58.333333333333336,STRONG_FIT,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,2,3
axa,3100000.0,82569.0,73600.0,11500.0,ASSICURAZIONI,ASSICURAZIONI,2025,3267669.0,4,0.9486884993553508,0.0252684711946038,0.0225237011459851,0.0035193283040601,14.946912992035967,11.321401697411474,11.206413891581189,9.35018926709258,14.999587750671122,3267669.0,0.9486884993553508,0.0252684711946038,0.0225237011459851,0.0035193283040601,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,92.86235842665891,67.41228082501576,Serie A,Italy,54.34,15,107.45,,,,0,axa | ASSICURAZIONI,11,89.58333333333334,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
axa,3100000.0,82569.0,73600.0,11500.0,ASSICURAZIONI,ASSICURAZIONI,2025,3267669.0,4,0.9486884993553508,0.0252684711946038,0.0225237011459851,0.0035193283040601,14.946912992035967,11.321401697411474,11.206413891581189,9.35018926709258,14.999587750671122,3267669.0,0.9486884993553508,0.0252684711946038,0.0225237011459851,0.0035193283040601,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,89.42693145600634,59.54212821164847,Premier League,England,75.82,6,145.22,,,,0,axa | ASSICURAZIONI,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
axa,3100000.0,82569.0,73600.0,11500.0,ASSICURAZIONI,ASSICURAZIONI,2025,3267669.0,4,0.9486884993553508,0.0252684711946038,0.0225237011459851,0.0035193283040601,14.946912992035967,11.321401697411474,11.206413891581189,9.35018926709258,14.999587750671122,3267669.0,0.9486884993553508,0.0252684711946038,0.0225237011459851,0.0035193283040601,Athletic Bilbao,4300000.0,984531.0,1600000.0,746000.0,2025,7630531.0,4,0.5635256576508241,0.1290252277331682,0.2096839656375159,0.0977651489784918,15.274125813221904,13.79992168034212,14.285514812209817,13.522482219667571,15.847668125600624,WORKBOOK,,91.8501707404802,61.48371582954732,La Liga,Spain,31.48,41,67.25,,,,0,axa | ASSICURAZIONI,13,87.5,58.333333333333336,STRONG_FIT,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,2,3
binance,2400000.0,15404953.0,4800000.0,1220000.0,CRIPTOVALUTE,CRIPTOVALUTE,2025,23824953.0,4,0.1007347212815068,0.6465890195040469,0.2014694425630136,0.0512068166514326,14.690979711984754,16.550199703964953,15.38412668421143,14.014362236381237,16.98624407675766,23824953.0,0.1007347212815068,0.6465890195040469,0.2014694425630136,0.0512068166514326,VfB Stuttgart,630221.0,502745.0,725000.0,92700.0,2025,1950666.0,4,0.3230799121940916,0.257729924036201,0.3716679329008656,0.0475222308688417,13.35382741724851,13.127840351362572,13.493928313146206,11.437134538982278,14.483681923335778,WORKBOOK,,72.188686372547,60.74563187495632,Bundesliga,Germany,45.64,24,92.16,,,,0,binance | CRIPTOVALUTE,7,93.75,76.04166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
